4,convcell_propagate_5x5_conv1,557,2,mutator_loop_perforation_operator,0
4,convcell_propagate_5x5_conv1,559,3,mutator_loop_perforation_operator,0
4,convcell_propagate_5x5_conv1,561,4,mutator_loop_perforation_operator,0
4,convcell_propagate_5x5_conv2,746,2,mutator_loop_perforation_operator,0
4,convcell_propagate_5x5_conv2,748,3,mutator_loop_perforation_operator,0
4,convcell_propagate_5x5_conv2,750,4,mutator_loop_perforation_operator,0
4,convcell_propagate_5x5_conv3,933,2,mutator_loop_perforation_operator,0
4,convcell_propagate_5x5_conv3,935,3,mutator_loop_perforation_operator,0
4,convcell_propagate_5x5_conv3,937,4,mutator_loop_perforation_operator,0
