stride1,557,U,-9999
stride2,558,U,-9999
stride3,559,U,-9999
stride4,744,U,-9999
stride5,745,U,-9999
stride6,746,U,-9999
stride7,930,U,-9999
stride8,931,U,-9999
stride9,932,U,-9999
